CURVENO,SUBMU,FU,SI,AC10,PW,PR,PJ,SB,SW,BF,CE,OC,HE,PO,PB,BW,MH,QR,YB,OH
22,4w,SbLow,Exten,185,0.00,0.00,2.03,100.16,1.42,0.71,2.00,11.02,0.00,2.71,0.00,0.00,0.00,0.00,0.00,0.32
22,4w,SbLow,Exten,195,0.00,0.00,1.88,100.15,1.42,0.69,1.89,10.41,0.00,2.59,0.00,0.00,0.00,0.00,0.00,0.32
22,4w,SbLow,Exten,205,0.00,0.00,1.71,99.49,1.41,0.67,1.77,9.74,0.00,2.46,0.00,0.00,0.00,0.00,0.00,0.31
22,4w,SbLow,Exten,215,0.00,0.00,1.55,98.24,1.39,0.65,1.64,9.04,0.00,2.33,0.00,0.00,0.00,0.00,0.00,0.31
22,4w,SbLow,Exten,225,0.00,0.00,1.38,96.43,1.37,0.62,1.51,8.33,0.00,2.19,0.00,0.00,0.00,0.00,0.00,0.30
22,4w,SbLow,Exten,235,0.00,0.00,1.22,94.14,1.33,0.60,1.38,7.61,0.00,2.04,0.00,0.00,0.00,0.00,0.00,0.29
22,4w,SbLow,Exten,245,0.00,0.00,1.07,91.40,1.30,0.56,1.25,6.90,0.00,1.89,0.00,0.00,0.00,0.00,0.00,0.27
22,4w,SbLow,Exten,255,0.00,0.00,0.93,88.27,1.25,0.53,1.13,6.22,0.00,1.74,0.00,0.00,0.00,0.00,0.00,0.26
23,4w,SbLow,Basc1,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
23,4w,SbLow,Basc1,15,0.00,0.00,0.06,1.53,0.00,0.01,0.00,0.79,0.00,0.03,0.00,5.7857587360472e-03,0.00,0.00,0.00,0.00
23,4w,SbLow,Basc1,25,0.00,0.00,0.18,5.65,0.00,0.05,0.00,1.29,0.00,0.13,0.00,0.01,0.00,0.00,0.00,0.00
23,4w,SbLow,Basc1,35,0.00,0.00,0.37,11.73,0.00,0.10,0.00,1.88,0.00,0.30,0.00,0.04,0.00,0.00,0.00,0.00
23,4w,SbLow,Basc1,45,0.00,0.00,0.66,18.93,0.00,0.16,0.00,2.65,0.00,0.57,0.00,0.08,0.00,0.00,0.00,0.00
23,4w,SbLow,Basc1,55,0.00,0.00,1.06,26.53,0.00,0.23,0.00,3.55,0.00,0.95,0.00,0.15,0.00,0.00,0.00,0.00
23,4w,SbLow,Basc1,65,0.00,0.00,1.52,34.09,0.00,0.29,0.00,4.49,0.00,1.39,0.00,0.23,0.00,0.00,0.00,0.00
23,4w,SbLow,Basc1,75,0.00,0.00,2.01,41.36,0.00,0.35,0.00,5.38,0.00,1.84,0.00,0.32,0.00,0.00,0.00,0.00
23,4w,SbLow,Basc1,85,0.00,0.00,2.49,48.16,0.00,0.40,0.00,6.17,0.00,2.27,0.00,0.41,0.00,0.00,0.00,0.00
23,4w,SbLow,Basc1,95,0.00,0.00,2.91,54.41,0.00,0.44,0.00,6.82,0.00,2.64,0.00,0.50,0.00,0.00,0.00,0.00
23,4w,SbLow,Basc1,105,0.00,0.00,3.27,60.03,0.00,0.48,0.00,7.34,0.00,2.95,0.00,0.59,0.00,0.00,0.00,0.00
23,4w,SbLow,Basc1,115,0.00,0.00,3.54,65.01,0.00,0.51,0.00,7.72,0.00,3.18,0.00,0.67,0.00,0.00,0.00,0.00
23,4w,SbLow,Basc1,125,0.00,0.00,3.73,69.32,0.00,0.54,0.00,7.96,0.00,3.34,0.00,0.74,0.00,0.00,0.00,0.00
23,4w,SbLow,Basc1,135,0.00,0.00,3.82,72.98,0.00,0.55,0.00,8.07,0.00,3.43,0.00,0.79,0.00,0.00,0.00,0.00
23,4w,SbLow,Basc1,145,0.00,0.00,3.82,75.99,0.00,0.56,0.00,8.06,0.00,3.46,0.00,0.84,0.00,0.00,0.00,0.00
23,4w,SbLow,Basc1,155,0.00,0.00,3.75,78.35,0.00,0.57,0.00,7.94,0.00,3.45,0.00,0.87,0.00,0.00,0.00,0.00
23,4w,SbLow,Basc1,165,0.00,0.00,3.61,80.09,0.00,0.57,0.00,7.73,0.00,3.40,0.00,0.89,0.00,0.00,0.00,0.00
23,4w,SbLow,Basc1,175,0.00,0.00,3.43,81.22,0.00,0.57,0.00,7.45,0.00,3.31,0.00,0.89,0.00,0.00,0.00,0.00
23,4w,SbLow,Basc1,185,0.00,0.00,3.21,81.76,0.00,0.56,0.00,7.10,0.00,3.20,0.00,0.89,0.00,0.00,0.00,0.00
23,4w,SbLow,Basc1,195,0.00,0.00,2.96,81.75,0.00,0.55,0.00,6.70,0.00,3.06,0.00,0.88,0.00,0.00,0.00,0.00
23,4w,SbLow,Basc1,205,0.00,0.00,2.70,81.21,0.00,0.53,0.00,6.27,0.00,2.91,0.00,0.86,0.00,0.00,0.00,0.00
23,4w,SbLow,Basc1,215,0.00,0.00,2.44,80.19,0.00,0.51,0.00,5.82,0.00,2.75,0.00,0.83,0.00,0.00,0.00,0.00
23,4w,SbLow,Basc1,225,0.00,0.00,2.18,78.72,0.00,0.49,0.00,5.36,0.00,2.58,0.00,0.80,0.00,0.00,0.00,0.00
23,4w,SbLow,Basc1,235,0.00,0.00,1.93,76.85,0.00,0.47,0.00,4.90,0.00,2.41,0.00,0.77,0.00,0.00,0.00,0.00
23,4w,SbLow,Basc1,245,0.00,0.00,1.69,74.61,0.00,0.44,0.00,4.45,0.00,2.23,0.00,0.73,0.00,0.00,0.00,0.00
23,4w,SbLow,Basc1,255,0.00,0.00,1.47,72.07,0.00,0.42,0.00,4.01,0.00,2.06,0.00,0.69,0.00,0.00,0.00,0.00
24,4w,SbLow,Intn1,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
24,4w,SbLow,Intn1,15,0.00,0.00,0.03,1.54,0.00,0.04,0.36,0.63,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00
24,4w,SbLow,Intn1,25,0.00,0.00,0.09,5.88,0.00,0.17,0.61,1.07,0.00,0.04,0.00,0.04,0.00,0.00,0.00,0.00
24,4w,SbLow,Intn1,35,0.00,0.00,0.20,12.38,0.00,0.35,0.90,1.58,0.00,0.10,0.00,0.09,0.00,0.00,0.00,0.00
24,4w,SbLow,Intn1,45,0.00,0.00,0.36,20.12,0.00,0.55,1.28,2.24,0.00,0.20,0.00,0.19,0.00,0.00,0.00,0.00
24,4w,SbLow,Intn1,55,0.00,0.00,0.58,28.37,0.00,0.76,1.73,3.03,0.00,0.34,0.00,0.33,0.00,0.00,0.00,0.00
24,4w,SbLow,Intn1,65,0.00,0.00,0.84,36.64,0.00,0.97,2.20,3.85,0.00,0.51,0.00,0.50,0.00,0.00,0.00,0.00
24,4w,SbLow,Intn1,75,0.00,0.00,1.11,44.63,0.00,1.16,2.64,4.63,0.00,0.68,0.00,0.71,0.00,0.00,0.00,0.00
24,4w,SbLow,Intn1,85,0.00,0.00,1.38,52.15,0.00,1.34,3.04,5.32,0.00,0.84,0.00,0.92,0.00,0.00,0.00,0.00
24,4w,SbLow,Intn1,95,0.00,0.00,1.62,59.05,0.00,1.49,3.37,5.90,0.00,0.98,0.00,1.13,0.00,0.00,0.00,0.00
24,4w,SbLow,Intn1,105,0.00,0.00,1.82,65.28,0.00,1.62,3.63,6.36,0.00,1.09,0.00,1.32,0.00,0.00,0.00,0.00
24,4w,SbLow,Intn1,115,0.00,0.00,1.97,70.79,0.00,1.72,3.82,6.70,0.00,1.18,0.00,1.50,0.00,0.00,0.00,0.00
24,4w,SbLow,Intn1,125,0.00,0.00,2.08,75.56,0.00,1.80,3.95,6.91,0.00,1.24,0.00,1.65,0.00,0.00,0.00,0.00
24,4w,SbLow,Intn1,135,0.00,0.00,2.13,79.60,0.00,1.86,4.00,7.01,0.00,1.27,0.00,1.78,0.00,0.00,0.00,0.00
24,4w,SbLow,Intn1,145,0.00,0.00,2.13,82.92,0.00,1.90,4.00,7.00,0.00,1.29,0.00,1.88,0.00,0.00,0.00,0.00
24,4w,SbLow,Intn1,155,0.00,0.00,2.09,85.52,0.00,1.92,3.94,6.90,0.00,1.28,0.00,1.94,0.00,0.00,0.00,0.00
24,4w,SbLow,Intn1,165,0.00,0.00,2.02,87.43,0.00,1.93,3.84,6.72,0.00,1.26,0.00,1.99,0.00,0.00,0.00,0.00
24,4w,SbLow,Intn1,175,0.00,0.00,1.91,88.67,0.00,1.91,3.70,6.48,0.00,1.23,0.00,2.00,0.00,0.00,0.00,0.00
24,4w,SbLow,Intn1,185,0.00,0.00,1.79,89.27,0.00,1.88,3.53,6.17,0.00,1.19,0.00,2.00,0.00,0.00,0.00,0.00
24,4w,SbLow,Intn1,195,0.00,0.00,1.65,89.26,0.00,1.84,3.33,5.83,0.00,1.14,0.00,1.97,0.00,0.00,0.00,0.00
24,4w,SbLow,Intn1,205,0.00,0.00,1.51,88.67,0.00,1.79,3.12,5.46,0.00,1.08,0.00,1.93,0.00,0.00,0.00,0.00
24,4w,SbLow,Intn1,215,0.00,0.00,1.36,87.55,0.00,1.73,2.89,5.06,0.00,1.02,0.00,1.87,0.00,0.00,0.00,0.00
24,4w,SbLow,Intn1,225,0.00,0.00,1.22,85.95,0.00,1.66,2.66,4.66,0.00,0.96,0.00,1.80,0.00,0.00,0.00,0.00
24,4w,SbLow,Intn1,235,0.00,0.00,1.08,83.90,0.00,1.58,2.43,4.26,0.00,0.89,0.00,1.73,0.00,0.00,0.00,0.00
24,4w,SbLow,Intn1,245,0.00,0.00,0.94,81.46,0.00,1.50,2.21,3.87,0.00,0.83,0.00,1.64,0.00,0.00,0.00,0.00
24,4w,SbLow,Intn1,255,0.00,0.00,0.82,78.68,0.00,1.41,1.99,3.48,0.00,0.77,0.00,1.55,0.00,0.00,0.00,0.00
25,4w,SbSha,Prsnt,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
25,4w,SbSha,Prsnt,15,0.00,0.00,0.90,4.66,0.00,0.09,0.00,0.00,0.00,0.27,0.00,0.11,0.00,0.00,0.00,0.00
25,4w,SbSha,Prsnt,25,0.00,0.00,2.02,13.36,0.00,0.27,0.00,0.00,0.00,0.74,0.00,0.31,0.00,0.00,0.00,0.00
25,4w,SbSha,Prsnt,35,0.00,0.00,3.71,24.83,0.00,0.50,0.00,0.00,0.00,1.52,0.00,0.66,0.00,0.00,0.00,0.00
25,4w,SbSha,Prsnt,45,0.00,0.00,6.10,37.10,0.00,0.73,0.00,0.00,0.00,2.68,0.00,1.19,0.00,0.00,0.00,0.00
25,4w,SbSha,Prsnt,55,0.00,0.00,9.08,48.77,0.00,0.95,0.00,0.00,0.00,4.14,0.00,1.90,0.00,0.00,0.00,0.00
25,4w,SbSha,Prsnt,65,0.00,0.00,12.31,59.12,0.00,1.13,0.00,0.00,0.00,5.72,0.00,2.73,0.00,0.00,0.00,0.00
25,4w,SbSha,Prsnt,75,0.00,0.00,15.36,67.79,0.00,1.27,0.00,0.00,0.00,7.17,0.00,3.58,0.00,0.00,0.00,0.00
25,4w,SbSha,Prsnt,85,0.00,0.00,17.91,74.50,0.00,1.38,0.00,0.00,0.00,8.33,0.00,4.37,0.00,0.00,0.00,0.00
25,4w,SbSha,Prsnt,95,0.00,0.00,19.72,79.09,0.00,1.44,0.00,0.00,0.00,9.12,0.00,5.03,0.00,0.00,0.00,0.00
25,4w,SbSha,Prsnt,105,0.00,0.00,20.67,81.46,0.00,1.46,0.00,0.00,0.00,9.49,0.00,5.50,0.00,0.00,0.00,0.00
25,4w,SbSha,Prsnt,115,0.00,0.00,20.73,81.65,0.00,1.43,0.00,0.00,0.00,9.47,0.00,5.77,0.00,0.00,0.00,0.00
25,4w,SbSha,Prsnt,125,0.00,0.00,19.96,79.79,0.00,1.37,0.00,0.00,0.00,9.11,0.00,5.81,0.00,0.00,0.00,0.00
25,4w,SbSha,Prsnt,135,0.00,0.00,18.52,76.11,0.00,1.28,0.00,0.00,0.00,8.49,0.00,5.66,0.00,0.00,0.00,0.00
25,4w,SbSha,Prsnt,145,0.00,0.00,16.60,70.93,0.00,1.17,0.00,0.00,0.00,7.67,0.00,5.34,0.00,0.00,0.00,0.00
25,4w,SbSha,Prsnt,155,0.00,0.00,14.39,64.63,0.00,1.05,0.00,0.00,0.00,6.75,0.00,4.89,0.00,0.00,0.00,0.00
25,4w,SbSha,Prsnt,165,0.00,0.00,12.10,57.60,0.00,0.91,0.00,0.00,0.00,5.80,0.00,4.36,0.00,0.00,0.00,0.00
25,4w,SbSha,Prsnt,175,0.00,0.00,9.87,50.23,0.00,0.78,0.00,0.00,0.00,4.85,0.00,3.78,0.00,0.00,0.00,0.00
25,4w,SbSha,Prsnt,185,0.00,0.00,7.82,42.87,0.00,0.65,0.00,0.00,0.00,3.97,0.00,3.19,0.00,0.00,0.00,0.00
25,4w,SbSha,Prsnt,195,0.00,0.00,6.04,35.82,0.00,0.53,0.00,0.00,0.00,3.18,0.00,2.63,0.00,0.00,0.00,0.00
25,4w,SbSha,Prsnt,205,0.00,0.00,4.53,29.31,0.00,0.42,0.00,0.00,0.00,2.49,0.00,2.12,0.00,0.00,0.00,0.00
25,4w,SbSha,Prsnt,215,0.00,0.00,3.32,23.48,0.00,0.33,0.00,0.00,0.00,1.91,0.00,1.67,0.00,0.00,0.00,0.00
25,4w,SbSha,Prsnt,225,0.00,0.00,2.37,18.43,0.00,0.25,0.00,0.00,0.00,1.43,0.00,1.28,0.00,0.00,0.00,0.00
25,4w,SbSha,Prsnt,235,0.00,0.00,1.65,14.17,0.00,0.19,0.00,0.00,0.00,1.05,0.00,0.97,0.00,0.00,0.00,0.00
25,4w,SbSha,Prsnt,245,0.00,0.00,1.12,10.67,0.00,0.14,0.00,0.00,0.00,0.75,0.00,0.71,0.00,0.00,0.00,0.00
25,4w,SbSha,Prsnt,255,0.00,0.00,0.75,7.87,0.00,0.10,0.00,0.00,0.00,0.53,0.00,0.51,0.00,0.00,0.00,0.00
26,4w,SbSha,Exten,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,4w,SbSha,Exten,15,0.00,0.00,1.12,3.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,4w,SbSha,Exten,25,0.00,0.00,2.36,8.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,4w,SbSha,Exten,35,0.00,0.00,4.24,15.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,4w,SbSha,Exten,45,0.00,0.00,6.94,22.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,4w,SbSha,Exten,55,0.00,0.00,10.40,30.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,4w,SbSha,Exten,65,0.00,0.00,14.25,37.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,4w,SbSha,Exten,75,0.00,0.00,18.04,43.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,4w,SbSha,Exten,85,0.00,0.00,21.37,48.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,4w,SbSha,Exten,95,0.00,0.00,23.92,51.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,4w,SbSha,Exten,105,0.00,0.00,25.47,54.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,4w,SbSha,Exten,115,0.00,0.00,25.93,55.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,4w,SbSha,Exten,125,0.00,0.00,25.33,54.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,4w,SbSha,Exten,135,0.00,0.00,23.83,52.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,4w,SbSha,Exten,145,0.00,0.00,21.63,49.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,4w,SbSha,Exten,155,0.00,0.00,18.98,46.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,4w,SbSha,Exten,165,0.00,0.00,16.13,41.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,4w,SbSha,Exten,175,0.00,0.00,13.30,36.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,4w,SbSha,Exten,185,0.00,0.00,10.65,31.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,4w,SbSha,Exten,195,0.00,0.00,8.29,26.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,4w,SbSha,Exten,205,0.00,0.00,6.28,21.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,4w,SbSha,Exten,215,0.00,0.00,4.64,17.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,4w,SbSha,Exten,225,0.00,0.00,3.34,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,4w,SbSha,Exten,235,0.00,0.00,2.34,10.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,4w,SbSha,Exten,245,0.00,0.00,1.60,8.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,4w,SbSha,Exten,255,0.00,0.00,1.07,6.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
27,4w,SbSha,Intn1,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
27,4w,SbSha,Intn1,15,0.00,0.00,0.90,4.66,0.00,0.09,0.00,0.00,0.00,0.27,0.00,0.11,0.00,0.00,0.00,0.00
27,4w,SbSha,Intn1,25,0.00,0.00,2.02,13.36,0.00,0.27,0.00,0.00,0.00,0.74,0.00,0.31,0.00,0.00,0.00,0.00
27,4w,SbSha,Intn1,35,0.00,0.00,3.71,24.83,0.00,0.50,0.00,0.00,0.00,1.52,0.00,0.66,0.00,0.00,0.00,0.00
27,4w,SbSha,Intn1,45,0.00,0.00,6.10,37.10,0.00,0.73,0.00,0.00,0.00,2.68,0.00,1.19,0.00,0.00,0.00,0.00
27,4w,SbSha,Intn1,55,0.00,0.00,9.08,48.77,0.00,0.95,0.00,0.00,0.00,4.14,0.00,1.90,0.00,0.00,0.00,0.00
27,4w,SbSha,Intn1,65,0.00,0.00,12.31,59.12,0.00,1.13,0.00,0.00,0.00,5.72,0.00,2.73,0.00,0.00,0.00,0.00
27,4w,SbSha,Intn1,75,0.00,0.00,15.36,67.79,0.00,1.27,0.00,0.00,0.00,7.17,0.00,3.58,0.00,0.00,0.00,0.00
27,4w,SbSha,Intn1,85,0.00,0.00,17.91,74.50,0.00,1.38,0.00,0.00,0.00,8.33,0.00,4.37,0.00,0.00,0.00,0.00
27,4w,SbSha,Intn1,95,0.00,0.00,19.72,79.09,0.00,1.44,0.00,0.00,0.00,9.12,0.00,5.03,0.00,0.00,0.00,0.00
27,4w,SbSha,Intn1,105,0.00,0.00,20.67,81.46,0.00,1.46,0.00,0.00,0.00,9.49,0.00,5.50,0.00,0.00,0.00,0.00
27,4w,SbSha,Intn1,115,0.00,0.00,20.73,81.65,0.00,1.43,0.00,0.00,0.00,9.47,0.00,5.77,0.00,0.00,0.00,0.00
27,4w,SbSha,Intn1,125,0.00,0.00,19.96,79.79,0.00,1.37,0.00,0.00,0.00,9.11,0.00,5.81,0.00,0.00,0.00,0.00
27,4w,SbSha,Intn1,135,0.00,0.00,18.52,76.11,0.00,1.28,0.00,0.00,0.00,8.49,0.00,5.66,0.00,0.00,0.00,0.00
27,4w,SbSha,Intn1,145,0.00,0.00,16.60,70.93,0.00,1.17,0.00,0.00,0.00,7.67,0.00,5.34,0.00,0.00,0.00,0.00
27,4w,SbSha,Intn1,155,0.00,0.00,14.39,64.63,0.00,1.05,0.00,0.00,0.00,6.75,0.00,4.89,0.00,0.00,0.00,0.00
27,4w,SbSha,Intn1,165,0.00,0.00,12.10,57.60,0.00,0.91,0.00,0.00,0.00,5.80,0.00,4.36,0.00,0.00,0.00,0.00
27,4w,SbSha,Intn1,175,0.00,0.00,9.87,50.23,0.00,0.78,0.00,0.00,0.00,4.85,0.00,3.78,0.00,0.00,0.00,0.00
27,4w,SbSha,Intn1,185,0.00,0.00,7.82,42.87,0.00,0.65,0.00,0.00,0.00,3.97,0.00,3.19,0.00,0.00,0.00,0.00
27,4w,SbSha,Intn1,195,0.00,0.00,6.04,35.82,0.00,0.53,0.00,0.00,0.00,3.18,0.00,2.63,0.00,0.00,0.00,0.00
27,4w,SbSha,Intn1,205,0.00,0.00,4.53,29.31,0.00,0.42,0.00,0.00,0.00,2.49,0.00,2.12,0.00,0.00,0.00,0.00
27,4w,SbSha,Intn1,215,0.00,0.00,3.32,23.48,0.00,0.33,0.00,0.00,0.00,1.91,0.00,1.67,0.00,0.00,0.00,0.00
27,4w,SbSha,Intn1,225,0.00,0.00,2.37,18.43,0.00,0.25,0.00,0.00,0.00,1.43,0.00,1.28,0.00,0.00,0.00,0.00
27,4w,SbSha,Intn1,235,0.00,0.00,1.65,14.17,0.00,0.19,0.00,0.00,0.00,1.05,0.00,0.97,0.00,0.00,0.00,0.00
27,4w,SbSha,Intn1,245,0.00,0.00,1.12,10.67,0.00,0.14,0.00,0.00,0.00,0.75,0.00,0.71,0.00,0.00,0.00,0.00
27,4w,SbSha,Intn1,255,0.00,0.00,0.75,7.87,0.00,0.10,0.00,0.00,0.00,0.53,0.00,0.51,0.00,0.00,0.00,0.00
28,4w,SbDee,Prsnt,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
28,4w,SbDee,Prsnt,15,0.00,0.00,0.28,2.46,0.00,0.09,0.00,0.13,0.00,0.06,0.00,0.03,0.00,0.00,0.00,0.00
28,4w,SbDee,Prsnt,25,0.00,0.00,0.95,10.76,0.00,0.42,0.00,0.26,0.00,0.28,0.00,0.16,0.00,0.00,0.00,0.00
28,4w,SbDee,Prsnt,35,0.00,0.00,2.22,25.33,0.00,0.97,0.00,0.44,0.00,0.73,0.00,0.42,0.00,0.00,0.00,0.00
28,4w,SbDee,Prsnt,45,0.00,0.00,4.21,43.66,0.00,1.63,0.00,0.66,0.00,1.48,0.00,0.87,0.00,0.00,0.00,0.00
28,4w,SbDee,Prsnt,55,0.00,0.00,6.84,62.54,0.00,2.28,0.00,0.91,0.00,2.50,0.00,1.52,0.00,0.00,0.00,0.00
28,4w,SbDee,Prsnt,65,0.00,0.00,9.73,79.64,0.00,2.86,0.00,1.14,0.00,3.62,0.00,2.30,0.00,0.00,0.00,0.00
28,4w,SbDee,Prsnt,75,0.00,0.00,12.48,93.77,0.00,3.32,0.00,1.33,0.00,4.66,0.00,3.11,0.00,0.00,0.00,0.00
28,4w,SbDee,Prsnt,85,0.00,0.00,14.76,104.54,0.00,3.64,0.00,1.46,0.00,5.49,0.00,3.84,0.00,0.00,0.00,0.00
28,4w,SbDee,Prsnt,95,0.00,0.00,16.39,111.95,0.00,3.83,0.00,1.53,0.00,6.06,0.00,4.46,0.00,0.00,0.00,0.00
28,4w,SbDee,Prsnt,105,0.00,0.00,17.32,116.23,0.00,3.91,0.00,1.55,0.00,6.36,0.00,4.92,0.00,0.00,0.00,0.00
28,4w,SbDee,Prsnt,115,0.00,0.00,17.54,117.62,0.00,3.89,0.00,1.52,0.00,6.41,0.00,5.20,0.00,0.00,0.00,0.00
28,4w,SbDee,Prsnt,125,0.00,0.00,17.11,116.43,0.00,3.77,0.00,1.45,0.00,6.25,0.00,5.31,0.00,0.00,0.00,0.00
28,4w,SbDee,Prsnt,135,0.00,0.00,16.15,112.97,0.00,3.59,0.00,1.36,0.00,5.92,0.00,5.27,0.00,0.00,0.00,0.00
28,4w,SbDee,Prsnt,145,0.00,0.00,14.79,107.60,0.00,3.35,0.00,1.24,0.00,5.47,0.00,5.08,0.00,0.00,0.00,0.00
28,4w,SbDee,Prsnt,155,0.00,0.00,13.17,100.69,0.00,3.07,0.00,1.11,0.00,4.94,0.00,4.77,0.00,0.00,0.00,0.00
28,4w,SbDee,Prsnt,165,0.00,0.00,11.43,92.64,0.00,2.77,0.00,0.97,0.00,4.38,0.00,4.39,0.00,0.00,0.00,0.00
28,4w,SbDee,Prsnt,175,0.00,0.00,9.67,83.84,0.00,2.45,0.00,0.83,0.00,3.81,0.00,3.95,0.00,0.00,0.00,0.00
28,4w,SbDee,Prsnt,185,0.00,0.00,8.00,74.67,0.00,2.14,0.00,0.70,0.00,3.25,0.00,3.48,0.00,0.00,0.00,0.00
28,4w,SbDee,Prsnt,195,0.00,0.00,6.48,65.47,0.00,1.83,0.00,0.58,0.00,2.73,0.00,3.02,0.00,0.00,0.00,0.00
28,4w,SbDee,Prsnt,205,0.00,0.00,5.14,56.52,0.00,1.55,0.00,0.47,0.00,2.26,0.00,2.56,0.00,0.00,0.00,0.00
28,4w,SbDee,Prsnt,215,0.00,0.00,3.99,48.06,0.00,1.28,0.00,0.38,0.00,1.83,0.00,2.14,0.00,0.00,0.00,0.00
28,4w,SbDee,Prsnt,225,0.00,0.00,3.04,40.26,0.00,1.05,0.00,0.29,0.00,1.47,0.00,1.76,0.00,0.00,0.00,0.00
28,4w,SbDee,Prsnt,235,0.00,0.00,2.28,33.23,0.00,0.85,0.00,0.23,0.00,1.16,0.00,1.42,0.00,0.00,0.00,0.00
28,4w,SbDee,Prsnt,245,0.00,0.00,1.67,27.02,0.00,0.67,0.00,0.17,0.00,0.90,0.00,1.13,0.00,0.00,0.00,0.00
28,4w,SbDee,Prsnt,255,0.00,0.00,1.21,21.66,0.00,0.52,0.00,0.13,0.00,0.69,0.00,0.89,0.00,0.00,0.00,0.00
29,4w,SbDee,Exten,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
29,4w,SbDee,Exten,15,0.00,0.00,0.17,1.61,0.00,0.04,0.00,0.27,0.00,0.07,0.00,6.30635622674375e-03,0.00,0.00,0.00,0.00
29,4w,SbDee,Exten,25,0.00,0.00,0.60,7.11,0.00,0.20,0.00,0.54,0.00,0.29,0.00,0.02,0.00,0.00,0.00,0.00
29,4w,SbDee,Exten,35,0.00,0.00,1.41,16.73,0.00,0.47,0.00,0.89,0.00,0.76,0.00,0.06,0.00,0.00,0.00,0.00
29,4w,SbDee,Exten,45,0.00,0.00,2.68,28.88,0.00,0.79,0.00,1.34,0.00,1.56,0.00,0.14,0.00,0.00,0.00,0.00
29,4w,SbDee,Exten,55,0.00,0.00,4.38,41.53,0.00,1.12,0.00,1.85,0.00,2.64,0.00,0.24,0.00,0.00,0.00,0.00
29,4w,SbDee,Exten,65,0.00,0.00,6.26,53.18,0.00,1.41,0.00,2.33,0.00,3.84,0.00,0.37,0.00,0.00,0.00,0.00
