"CURVENO","SUBMU","FU","SI","AC10","PW","PR","PJ","SB","SW","BF","CE","OC","HE","PO","PB","BW","MH","QR","YB","OH"
4,"Patnt","PwDom","Exten",195,24.46,6.33,0.62,0.73,1.11,0.75,0.66,0.00,0.00,1.99,0.00,1.97,0.00,0.00,0.00,0.00
4,"Patnt","PwDom","Exten",205,16.87,4.49,0.39,0.50,0.77,0.51,0.43,0.00,0.00,1.32,0.00,1.35,0.00,0.00,0.00,0.00
4,"Patnt","PwDom","Exten",215,11.21,3.07,0.24,0.34,0.52,0.33,0.27,0.00,0.00,0.85,0.00,0.89,0.00,0.00,0.00,0.00
4,"Patnt","PwDom","Exten",225,7.17,2.02,0.14,0.22,0.33,0.21,0.16,0.00,0.00,0.52,0.00,0.57,0.00,0.00,0.00,0.00
4,"Patnt","PwDom","Exten",235,4.42,1.28,0.08,0.13,0.21,0.13,0.09,0.00,0.00,0.31,0.00,0.35,0.00,0.00,0.00,0.00
4,"Patnt","PwDom","Exten",245,2.63,0.78,0.04,0.08,0.12,0.07,0.05,0.00,0.00,0.18,0.00,0.20,0.00,0.00,0.00,0.00
4,"Patnt","PwDom","Exten",255,1.50,0.46,0.02,0.04,0.07,0.04,0.03,0.00,0.00,0.10,0.00,0.11,0.00,0.00,0.00,0.00
5,"4s_3s","PwDom","Basc1",5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5,"4s_3s","PwDom","Basc1",15,2.38,0.46,0.24,0.24,0.55,0.36,1.42,0.00,0.00,0.44,0.00,0.23,0.00,0.00,0.00,0.00
5,"4s_3s","PwDom","Basc1",25,8.59,1.67,0.74,0.97,1.61,1.40,2.48,0.00,0.00,1.65,0.00,0.85,0.00,0.00,0.00,0.00
5,"4s_3s","PwDom","Basc1",35,18.54,3.61,1.42,1.88,2.79,2.66,3.38,0.00,0.00,3.55,0.00,1.84,0.00,0.00,0.00,0.00
5,"4s_3s","PwDom","Basc1",45,31.42,6.14,2.19,2.64,3.82,3.63,4.12,0.00,0.00,5.84,0.00,3.10,0.00,0.00,0.00,0.00
